Lib = 0.3.0 SN = 4D02-0001-0036-0000
Time [UTC], PresOB [mBar], RH_OB [%], TempOB [C], Temp RTC [C], Bat [V], Range [cm],Pitch [deg],Roll [deg],
2022/06/08 15:46:13,988.28,75.87,22.28,22.75,4.06,366.00,46.54,1.28,
2022/06/08 15:51:13,988.26,76.23,22.14,22.50,4.06,370.00,46.64,1.04,
2022/06/08 15:56:13,988.36,73.53,23.19,23.75,4.06,372.00,46.05,0.86,
2022/06/08 16:01:13,988.31,64.31,27.21,27.75,4.06,369.00,46.56,1.08,
2022/06/08 16:06:13,988.25,64.37,27.35,27.75,4.06,372.00,46.66,0.84,
2022/06/08 16:11:13,988.23,61.68,28.68,29.25,4.06,370.00,46.47,0.93,
2022/06/08 16:16:13,988.15,58.32,30.40,31.00,4.07,368.00,46.63,1.15,
2022/06/08 16:21:13,988.19,57.82,31.08,31.50,3.97,370.00,46.81,1.15,
2022/06/08 16:26:13,988.12,54.03,33.36,34.00,4.06,368.00,47.46,1.59,
2022/06/08 16:31:13,988.17,36.71,44.44,45.25,4.07,375.00,46.93,1.01,
2022/06/08 16:36:13,988.19,33.49,47.64,48.50,4.08,371.00,46.72,0.79,
2022/06/08 16:41:13,988.17,37.74,45.43,45.75,4.08,371.00,45.58,0.89,
2022/06/08 16:46:13,987.94,41.04,42.39,42.75,4.08,371.00,45.89,0.47,
2022/06/08 16:51:13,987.96,41.01,41.26,41.75,4.08,374.00,45.76,0.62,
2022/06/08 16:56:13,988.04,42.68,40.55,41.25,4.08,369.00,45.94,0.52,
2022/06/08 17:01:13,988.03,36.91,45.32,46.00,4.08,370.00,46.16,0.57,
2022/06/08 17:06:13,987.97,39.59,43.67,44.25,4.09,371.00,46.56,0.85,
2022/06/08 17:11:13,988.03,35.55,46.64,47.50,4.08,369.00,46.48,0.84,
2022/06/08 17:16:13,988.09,30.83,50.60,51.75,4.09,375.00,46.68,0.57,
2022/06/08 17:21:13,988.01,23.68,59.43,60.75,4.09,372.00,46.51,0.46,
2022/06/08 17:26:13,987.88,21.27,64.53,65.75,4.09,372.00,45.62,0.47,
2022/06/08 17:31:13,987.68,19.63,67.57,68.75,4.01,375.00,46.26,0.39,
2022/06/08 17:36:13,987.62,18.24,69.00,70.25,4.10,369.00,46.53,0.40,
2022/06/08 17:41:13,987.58,18.14,69.63,70.75,4.11,372.00,45.52,0.39,
2022/06/08 17:46:13,987.52,18.55,70.59,72.00,4.10,366.00,46.37,0.28,
2022/06/08 17:51:13,987.48,18.11,72.06,73.50,4.11,372.00,46.49,0.62,
2022/06/08 17:56:13,987.44,17.96,72.61,73.75,4.10,371.00,45.76,-0.06,
2022/06/08 18:01:13,987.40,17.47,73.10,74.25,4.10,369.00,46.59,0.28,
2022/06/08 18:06:13,987.29,17.71,74.11,75.25,4.10,370.00,46.26,0.56,
2022/06/08 18:11:13,987.24,17.18,74.95,76.00,4.10,368.00,46.64,0.00,
2022/06/08 18:16:13,987.17,16.54,74.45,75.25,4.11,375.00,46.14,0.00,
2022/06/08 18:21:13,987.13,17.31,74.67,75.50,4.10,375.00,46.48,0.29,
2022/06/08 18:26:13,987.08,17.23,75.54,76.50,4.10,372.00,46.07,-0.22,
2022/06/08 18:31:13,986.72,21.19,70.42,70.50,4.11,371.00,47.63,0.11,
2022/06/08 18:36:13,987.02,17.14,73.78,74.75,4.11,370.00,46.73,-0.17,
2022/06/08 18:41:13,986.93,16.23,75.19,76.00,4.11,368.00,46.78,0.34,
2022/06/08 18:46:13,986.65,26.65,61.81,61.50,4.11,370.00,46.98,0.58,
2022/06/08 18:51:13,986.76,37.80,50.64,50.25,4.11,367.00,45.81,0.67,
2022/06/08 18:56:13,986.84,45.68,43.89,43.75,4.11,372.00,47.17,0.06,
2022/06/08 19:01:13,986.92,50.41,39.61,39.50,4.11,366.00,47.25,0.11,
2022/06/08 19:06:13,986.97,52.72,37.31,37.25,4.11,372.00,47.45,0.23,
2022/06/08 19:11:13,987.06,50.36,38.17,38.75,4.02,370.00,47.14,0.50,
2022/06/08 19:16:13,987.19,30.36,52.51,53.50,4.11,372.00,46.49,0.28,
2022/06/08 19:21:13,987.07,37.80,46.58,46.50,4.11,372.00,46.90,0.57,
2022/06/08 19:26:13,986.89,45.57,41.34,41.25,4.11,366.00,47.07,0.93,
2022/06/08 19:31:13,986.86,51.87,37.54,37.50,4.11,374.00,47.31,0.80,
2022/06/08 19:36:13,986.96,56.14,34.57,34.50,4.11,369.00,47.41,0.06,
2022/06/08 19:41:13,986.97,59.69,32.50,32.50,4.11,370.00,47.53,1.22,
2022/06/08 19:46:13,987.02,60.11,31.99,32.25,4.11,372.00,47.59,0.56,
2022/06/08 19:51:13,987.06,48.27,38.01,38.50,4.11,370.00,47.34,0.69,
2022/06/08 19:56:13,986.95,54.83,36.08,36.25,4.01,375.00,46.76,0.17,
2022/06/08 20:01:13,986.86,58.50,34.17,34.25,4.10,374.00,47.44,0.29,
2022/06/08 20:06:13,986.88,62.13,32.32,32.25,4.09,370.00,46.52,0.89,
2022/06/08 20:11:13,986.77,64.15,31.37,31.50,4.09,371.00,46.52,0.63,
2022/06/08 20:16:13,986.78,67.52,30.01,30.00,4.09,370.00,47.16,0.38,
2022/06/08 20:21:13,986.72,70.09,29.01,29.00,4.09,368.00,47.26,0.84,
2022/06/08 20:26:13,986.70,72.12,28.19,28.25,4.08,374.00,46.37,0.73,
2022/06/08 20:31:13,986.62,74.59,27.72,28.00,4.07,374.00,47.21,0.62,
2022/06/08 20:36:13,986.60,75.71,27.67,27.75,4.07,372.00,47.15,0.84,
2022/06/08 20:41:13,986.55,75.29,27.79,28.00,4.07,369.00,47.43,0.71,
2022/06/08 20:46:13,986.65,74.82,28.35,28.50,4.08,372.00,47.29,0.45,
2022/06/08 20:51:13,986.71,60.32,33.51,33.75,4.08,372.00,47.62,0.58,
2022/06/08 20:56:13,986.73,40.57,41.48,42.25,3.99,374.00,47.57,0.51,
2022/06/08 21:01:13,986.72,44.79,39.09,39.25,4.09,372.00,47.58,0.57,
2022/06/08 21:06:13,986.64,56.23,33.92,34.00,4.08,364.00,47.32,0.63,
2022/06/08 21:11:13,986.63,57.19,34.78,35.00,4.08,371.00,48.48,0.58,
2022/06/08 21:16:13,986.52,62.76,32.43,32.75,4.07,370.00,47.73,0.81,
2022/06/08 21:21:13,986.70,66.38,30.55,30.50,4.07,368.00,48.31,0.11,
2022/06/08 21:26:13,986.68,68.15,30.10,30.25,4.07,371.00,47.29,0.45,
2022/06/08 21:31:13,986.60,69.06,29.40,29.75,4.07,371.00,47.61,0.68,
2022/06/08 21:36:13,986.57,70.42,29.05,29.25,4.07,372.00,48.20,0.75,
2022/06/08 21:41:13,986.71,71.52,28.65,28.75,4.06,369.00,47.34,0.34,
2022/06/08 21:46:13,986.72,71.40,28.62,28.75,4.05,372.00,47.58,0.45,
2022/06/08 21:51:13,986.65,71.86,28.63,28.75,4.07,370.00,47.29,0.40,
2022/06/08 21:56:13,986.60,72.97,27.94,28.00,4.06,368.00,47.59,0.34,
2022/06/08 22:01:13,986.66,73.94,27.37,27.50,4.06,372.00,47.00,0.73,
2022/06/08 22:06:13,986.76,74.96,26.83,27.00,4.05,372.00,47.04,0.81,
2022/06/08 22:11:14,986.71,75.78,26.61,26.75,4.06,372.00,46.53,0.67,
2022/06/08 22:16:14,986.74,77.29,26.08,26.25,4.06,375.00,47.42,0.89,
2022/06/08 22:21:14,986.70,78.12,25.89,26.00,4.04,371.00,47.46,0.79,
2022/06/08 22:26:16,986.69,79.19,25.56,25.75,4.03,372.00,47.55,0.56,
2022/06/08 22:31:17,986.71,79.86,25.41,25.50,4.04,374.00,47.47,0.34,
2022/06/08 22:36:17,986.81,80.68,25.23,25.50,3.99,371.00,48.09,0.68,
2022/06/08 22:41:17,986.80,81.24,25.07,25.25,4.04,371.00,47.54,0.80,
2022/06/08 22:46:17,986.79,81.83,24.90,25.00,3.96,374.00,47.29,0.45,
2022/06/08 22:51:17,986.80,82.30,24.72,25.00,4.05,372.00,47.80,1.04,
2022/06/08 22:56:17,986.77,82.40,24.56,24.75,4.04,371.00,46.77,1.13,
2022/06/08 23:01:17,986.71,82.93,24.36,24.50,4.05,370.00,46.67,1.02,
2022/06/08 23:06:17,986.75,83.39,24.07,24.25,4.05,369.00,47.64,0.91,
2022/06/08 23:11:17,986.76,83.41,23.85,24.00,4.05,372.00,47.61,1.15,
2022/06/08 23:16:17,986.74,83.76,23.63,23.75,4.05,370.00,47.66,1.03,
2022/06/08 23:21:17,986.93,84.68,23.21,23.50,3.95,369.00,47.41,0.85,
2022/06/08 23:26:17,986.89,84.95,22.97,23.00,4.05,369.00,47.32,0.80,
2022/06/08 23:31:17,986.87,85.01,22.82,23.25,4.04,369.00,47.24,0.74,
2022/06/08 23:36:17,986.92,85.19,22.69,23.00,4.05,370.00,47.71,0.86,
2022/06/08 23:41:17,986.93,85.58,22.56,22.75,4.05,371.00,47.64,0.45,
2022/06/08 23:46:17,986.99,85.60,22.41,22.75,4.05,372.00,47.50,1.09,
2022/06/08 23:51:17,986.95,85.80,22.23,22.50,4.05,371.00,47.61,0.86,
2022/06/08 23:56:17,986.95,85.92,22.04,22.25,4.05,374.00,47.60,1.26,
2022/06/09 00:01:17,986.92,86.18,21.81,22.00,4.04,370.00,47.17,0.56,
2022/06/09 00:06:17,986.89,86.46,21.62,21.75,4.04,368.00,47.64,0.72,
2022/06/09 00:11:17,986.95,86.73,21.42,21.50,4.04,370.00,48.56,0.62,
2022/06/09 00:16:17,986.98,87.00,21.14,21.25,4.05,369.00,47.55,1.07,
2022/06/09 00:21:17,986.94,87.04,20.89,21.25,4.03,375.00,47.47,0.45,
2022/06/09 00:26:17,987.01,87.21,20.65,21.00,4.04,366.00,46.60,0.96,
2022/06/09 00:31:17,987.11,87.43,20.44,20.75,4.04,376.00,47.33,1.07,
2022/06/09 00:36:17,987.04,87.60,20.21,20.50,4.04,371.00,47.31,0.89,
2022/06/09 00:41:17,987.14,87.85,19.98,20.25,4.04,371.00,47.65,0.97,
2022/06/09 00:46:17,987.17,88.14,19.76,20.00,4.03,369.00,48.37,0.91,
2022/06/09 00:51:17,987.12,88.28,19.51,19.75,4.05,369.00,47.37,0.89,
2022/06/09 00:56:17,987.20,88.48,19.24,19.50,4.04,374.00,48.19,0.98,
2022/06/09 01:01:17,987.32,88.63,18.93,19.25,4.04,371.00,48.03,0.79,
2022/06/09 01:06:17,987.28,88.68,18.59,19.00,4.00,371.00,48.61,1.31,
2022/06/09 01:11:17,987.33,88.83,18.22,18.50,4.04,371.00,47.58,0.85,
2022/06/09 01:16:17,987.30,88.93,17.84,18.00,4.04,371.00,47.84,1.35,
2022/06/09 01:21:17,987.37,89.26,17.47,17.75,4.04,370.00,47.32,1.35,
2022/06/09 01:26:17,987.40,89.54,17.11,17.50,4.04,370.00,47.64,0.97,
2022/06/09 01:31:17,987.46,89.85,16.77,17.00,4.04,374.00,47.94,0.97,
2022/06/09 01:36:17,987.49,89.99,16.41,16.75,4.04,371.00,47.28,1.02,
2022/06/09 01:41:17,987.38,90.15,16.05,16.25,4.04,368.00,47.60,1.43,
2022/06/09 01:46:17,987.38,90.38,15.70,16.00,4.04,372.00,48.39,1.51,
2022/06/09 01:51:17,987.39,90.52,15.36,15.75,4.04,371.00,47.60,1.49,
2022/06/09 01:56:17,987.43,90.72,15.01,15.25,4.04,371.00,49.09,1.36,
2022/06/09 02:01:17,987.52,90.98,14.70,15.00,4.04,376.00,48.36,0.95,
2022/06/09 02:06:17,987.62,91.24,14.41,14.75,3.98,372.00,48.89,0.78,
2022/06/09 02:11:17,987.71,91.44,14.14,14.50,4.00,371.00,48.62,1.60,
2022/06/09 02:16:17,987.74,91.65,13.88,14.25,4.04,372.00,48.25,0.86,
2022/06/09 02:21:17,987.76,91.78,13.59,14.00,4.04,370.00,48.54,1.62,
2022/06/09 02:26:17,987.79,91.89,13.35,13.75,4.04,374.00,48.16,1.12,
2022/06/09 02:31:17,987.94,92.03,13.12,13.50,4.04,374.00,48.48,0.89,
2022/06/09 02:36:17,988.03,92.15,12.88,13.25,4.04,367.00,47.57,1.13,
2022/06/09 02:41:17,988.11,92.24,12.66,13.00,4.04,372.00,48.15,1.50,
2022/06/09 02:46:17,988.18,92.35,12.44,12.75,4.02,375.00,48.22,1.62,
2022/06/09 02:51:17,988.15,92.46,12.22,12.50,4.04,372.00,48.26,1.08,
2022/06/09 02:56:17,988.28,92.61,12.03,12.50,4.04,372.00,48.31,1.42,
2022/06/09 03:01:17,988.43,92.75,11.85,12.00,4.04,375.00,48.22,1.54,
2022/06/09 03:06:17,988.45,92.90,11.69,12.00,4.03,367.00,48.40,1.57,
2022/06/09 03:11:17,988.53,93.04,11.54,11.75,4.03,370.00,48.57,1.54,
2022/06/09 03:16:17,988.63,93.08,11.39,11.75,4.04,372.00,48.30,0.74,
2022/06/09 03:21:17,988.67,93.21,11.25,11.50,4.04,375.00,48.17,1.46,
2022/06/09 03:26:17,988.75,93.27,11.11,11.50,4.04,374.00,48.63,1.66,
2022/06/09 03:31:17,988.89,93.30,10.94,11.25,4.04,374.00,48.36,1.32,
2022/06/09 03:36:17,988.79,93.38,10.80,11.25,3.98,378.00,48.44,1.48,
2022/06/09 03:41:17,988.82,93.45,10.66,11.00,4.04,374.00,48.36,1.67,
2022/06/09 03:46:17,988.83,93.54,10.53,11.00,4.04,374.00,48.48,1.64,
2022/06/09 03:51:17,988.91,93.63,10.41,11.00,4.04,371.00,47.87,1.42,
2022/06/09 03:56:17,988.99,93.72,10.29,10.75,4.03,375.00,48.50,1.42,
2022/06/09 04:01:17,988.98,93.88,10.20,10.75,3.98,372.00,48.63,1.52,
2022/06/09 04:06:17,988.98,93.94,10.10,10.50,4.04,374.00,48.71,1.81,
2022/06/09 04:11:17,989.01,94.05,10.01,10.25,4.02,374.00,48.77,1.78,
2022/06/09 04:16:17,989.06,94.09,9.91,10.25,4.04,369.00,48.54,1.58,
2022/06/09 04:21:17,989.08,94.16,9.81,10.25,4.02,371.00,48.67,0.95,
2022/06/09 04:26:17,989.08,94.21,9.72,10.00,4.04,360.00,48.23,1.37,
2022/06/09 04:31:17,989.08,94.27,9.63,10.00,4.04,370.00,48.44,1.25,
2022/06/09 04:36:17,989.16,94.32,9.55,10.00,4.04,372.00,48.85,1.14,
2022/06/09 04:41:17,989.21,94.40,9.48,9.75,4.04,374.00,47.86,1.08,
2022/06/09 04:46:17,989.27,94.46,9.39,9.75,4.04,377.00,48.94,1.40,
2022/06/09 04:51:17,989.35,94.54,9.30,9.75,4.04,372.00,48.79,1.91,
2022/06/09 04:56:17,989.39,94.63,9.24,9.75,4.04,374.00,48.43,1.78,
2022/06/09 05:01:17,989.46,94.66,9.16,9.75,4.02,374.00,48.60,1.67,
2022/06/09 05:06:17,989.54,94.69,9.09,9.50,4.05,374.00,47.84,1.90,
2022/06/09 05:11:17,989.59,94.73,9.00,9.50,4.05,377.00,48.59,1.89,
2022/06/09 05:16:17,989.57,94.74,8.94,9.25,4.04,366.00,48.43,1.14,
2022/06/09 05:21:17,989.52,94.79,8.86,9.25,4.04,374.00,49.40,1.38,
2022/06/09 05:26:17,989.61,94.77,8.77,9.25,4.00,374.00,49.13,1.44,
2022/06/09 05:31:17,989.64,94.83,8.70,9.00,4.04,374.00,48.52,1.63,
2022/06/09 05:36:17,989.72,94.88,8.63,9.00,4.04,374.00,48.14,2.10,
2022/06/09 05:41:17,989.73,94.89,8.54,9.00,4.04,371.00,48.58,1.75,
2022/06/09 05:46:17,989.73,94.90,8.46,9.00,4.05,365.00,48.46,1.41,
2022/06/09 05:51:17,989.60,94.93,8.40,8.75,4.04,374.00,45.89,1.55,
2022/06/09 05:56:17,989.69,95.03,8.34,8.75,4.04,375.00,45.88,1.65,
2022/06/09 06:01:17,989.68,95.08,8.28,8.75,4.04,370.00,46.40,1.37,
2022/06/09 06:06:17,989.63,95.03,8.21,8.75,4.04,372.00,46.06,1.33,
2022/06/09 06:11:17,989.68,95.07,8.13,8.50,4.04,376.00,46.30,1.16,
2022/06/09 06:16:17,989.64,95.07,8.07,8.50,3.99,375.00,45.89,1.50,
2022/06/09 06:21:17,989.67,95.15,8.01,8.50,4.05,374.00,46.52,1.50,
2022/06/09 06:26:17,989.64,95.17,7.95,8.25,4.04,375.00,46.56,1.82,
2022/06/09 06:31:17,989.72,95.19,7.89,8.25,4.05,369.00,46.40,1.90,
2022/06/09 06:36:17,989.78,95.20,7.83,8.25,3.97,372.00,45.66,1.67,
2022/06/09 06:41:17,989.82,95.23,7.78,8.25,4.05,371.00,45.88,1.72,
2022/06/09 06:46:17,989.89,95.26,7.72,8.25,3.97,371.00,45.99,1.76,
2022/06/09 06:51:17,989.83,95.26,7.64,8.00,4.04,375.00,46.65,1.92,
2022/06/09 06:56:17,989.90,95.22,7.57,8.00,4.05,374.00,46.45,1.77,
2022/06/09 07:01:17,989.74,95.22,7.52,8.00,3.97,375.00,45.87,1.52,
2022/06/09 07:06:17,989.78,95.30,7.49,8.00,4.04,365.00,45.83,1.49,
2022/06/09 07:11:17,989.75,95.30,7.42,8.00,4.04,374.00,46.40,1.86,
2022/06/09 07:16:17,989.74,95.37,7.39,8.00,4.04,370.00,46.81,1.85,
2022/06/09 07:21:17,989.77,95.44,7.36,7.75,4.04,372.00,46.59,1.51,
2022/06/09 07:26:17,989.86,95.50,7.32,7.75,4.04,376.00,46.29,1.49,
2022/06/09 07:31:17,990.00,95.48,7.28,7.75,4.05,371.00,46.63,1.84,
2022/06/09 07:36:17,990.05,95.52,7.23,7.75,4.00,372.00,45.54,1.59,
2022/06/09 07:41:17,990.09,95.48,7.16,7.50,4.05,374.00,46.73,2.00,
2022/06/09 07:46:17,990.10,95.50,7.09,7.50,4.05,367.00,47.30,1.77,
2022/06/09 07:51:17,990.06,95.48,7.06,7.50,4.04,379.00,46.08,1.52,
2022/06/09 07:56:17,990.18,95.49,7.01,7.50,4.02,368.00,46.34,1.26,
2022/06/09 08:01:17,990.24,95.51,6.95,7.50,4.05,374.00,46.52,1.67,
2022/06/09 08:06:17,990.07,95.56,6.93,7.50,4.05,375.00,45.65,1.55,
2022/06/09 08:11:17,990.13,95.58,6.89,7.25,4.05,376.00,46.74,1.71,
2022/06/09 08:16:17,990.11,95.57,6.83,7.25,4.05,368.00,45.79,1.41,
2022/06/09 08:21:17,990.17,95.56,6.78,7.25,4.04,361.00,46.11,1.54,
2022/06/09 08:26:17,990.17,95.57,6.75,7.25,3.99,364.00,45.88,1.71,
2022/06/09 08:31:17,990.21,95.58,6.68,7.00,4.05,374.00,46.63,1.95,
2022/06/09 08:36:17,990.19,95.59,6.62,7.25,4.05,372.00,46.36,1.57,
2022/06/09 08:41:17,990.24,95.67,6.61,7.00,4.05,375.00,45.88,2.01,
2022/06/09 08:46:17,990.27,95.68,6.58,7.25,4.05,372.00,46.20,1.65,
2022/06/09 08:51:17,990.26,95.77,6.56,7.00,4.05,371.00,45.83,1.45,
2022/06/09 08:56:17,990.38,95.81,6.56,7.00,4.06,375.00,45.43,1.98,
2022/06/09 09:01:17,990.39,95.83,6.54,7.00,4.04,374.00,46.46,1.49,
2022/06/09 09:06:17,990.51,95.84,6.50,7.00,4.05,376.00,45.77,1.66,
2022/06/09 09:11:17,990.55,95.80,6.46,7.00,4.06,374.00,46.41,1.16,
2022/06/09 09:16:17,990.66,95.84,6.44,7.00,3.97,376.00,46.29,1.61,
2022/06/09 09:21:17,990.69,95.86,6.41,7.00,4.00,372.00,46.65,1.68,
2022/06/09 09:26:17,990.74,95.86,6.39,6.75,4.05,369.00,45.71,1.50,
2022/06/09 09:31:17,990.79,95.81,6.33,6.75,4.06,371.00,46.65,1.33,
2022/06/09 09:36:17,990.80,95.80,6.27,6.75,4.05,368.00,46.41,1.67,
2022/06/09 09:41:17,990.90,95.77,6.21,6.75,4.05,374.00,46.80,1.60,
2022/06/09 09:46:17,990.89,95.79,6.15,6.75,4.05,360.00,46.81,1.50,
2022/06/09 09:51:17,990.96,95.74,6.09,6.50,4.06,375.00,47.38,1.84,
2022/06/09 09:56:17,990.99,95.74,6.02,6.50,3.98,374.00,46.11,1.48,
2022/06/09 10:01:17,991.05,95.73,5.96,6.25,4.04,372.00,46.45,2.17,
2022/06/09 10:06:17,991.07,95.75,5.92,6.50,4.04,374.00,46.58,1.33,
2022/06/09 10:11:17,991.16,95.77,5.90,6.50,4.05,374.00,46.15,1.30,
2022/06/09 10:16:18,991.23,95.86,5.90,6.25,4.05,377.00,46.06,1.38,
2022/06/09 10:21:18,991.30,95.91,5.92,6.50,4.06,376.00,46.47,1.44,
2022/06/09 10:26:18,991.34,95.84,5.95,6.50,4.05,376.00,46.18,2.02,
2022/06/09 10:31:20,991.35,95.86,5.98,6.50,4.04,365.00,45.87,1.07,
2022/06/09 10:36:21,991.37,95.74,6.01,6.50,4.04,375.00,46.39,1.31,
2022/06/09 10:41:21,991.53,95.73,6.08,6.75,4.01,375.00,47.37,1.89,
2022/06/09 10:46:21,991.55,95.70,6.15,6.75,4.05,376.00,46.13,1.63,
2022/06/09 10:51:21,991.60,95.65,6.21,6.75,4.06,371.00,46.58,1.85,
2022/06/09 10:56:21,991.60,95.48,6.26,6.75,4.06,375.00,46.34,1.88,
2022/06/09 11:01:21,991.59,95.20,6.30,6.75,3.99,376.00,46.57,1.43,
2022/06/09 11:06:21,991.63,94.98,6.35,6.75,4.03,374.00,46.53,1.97,
2022/06/09 11:11:21,991.63,94.75,6.46,7.00,4.05,375.00,45.54,1.55,
2022/06/09 11:16:21,991.63,94.57,6.63,7.25,4.05,375.00,46.92,1.72,
2022/06/09 11:21:21,991.60,94.29,6.83,7.50,4.06,368.00,45.37,2.07,
2022/06/09 11:26:21,991.62,94.05,7.05,7.50,4.06,376.00,46.17,1.72,
2022/06/09 11:31:21,991.71,93.72,7.30,7.75,3.99,372.00,46.51,1.48,
2022/06/09 11:36:21,991.78,93.34,7.58,8.25,4.04,374.00,47.39,1.50,
2022/06/09 11:41:21,991.75,92.96,7.85,8.25,3.99,375.00,45.75,1.69,
2022/06/09 11:46:21,991.74,92.60,8.10,8.50,4.06,375.00,45.95,1.33,
2022/06/09 11:51:21,991.83,92.28,8.32,8.75,4.05,370.00,47.41,1.92,
2022/06/09 11:56:21,991.83,92.07,8.52,9.00,4.06,372.00,45.87,1.24,
2022/06/09 12:01:21,991.82,91.99,8.65,9.25,4.05,371.00,46.11,1.66,
2022/06/09 12:06:21,991.82,92.17,8.78,9.25,4.02,372.00,46.76,1.63,
2022/06/09 12:11:21,991.82,92.19,8.93,9.50,4.06,374.00,46.37,1.58,
2022/06/09 12:16:21,991.77,92.15,9.10,9.75,4.06,379.00,46.47,2.02,
2022/06/09 12:21:21,991.75,91.95,9.40,10.00,4.06,372.00,46.69,1.31,
2022/06/09 12:26:21,991.80,91.23,10.14,10.50,4.06,375.00,46.54,1.75,
2022/06/09 12:31:21,991.77,90.18,10.82,11.25,4.06,371.00,46.96,1.52,
2022/06/09 12:36:21,991.89,89.98,10.93,11.25,4.06,370.00,45.90,2.04,
2022/06/09 12:41:21,991.90,90.01,11.08,11.50,4.06,370.00,45.87,1.01,
2022/06/09 12:46:21,991.97,89.22,11.67,12.00,4.06,374.00,46.79,1.54,
2022/06/09 12:51:21,992.01,85.86,13.06,13.50,4.06,371.00,46.60,1.34,
2022/06/09 12:56:21,992.03,85.06,13.51,14.00,4.06,372.00,45.72,2.03,
2022/06/09 13:01:21,992.07,84.73,13.78,14.25,4.05,372.00,46.51,1.26,
2022/06/09 13:06:21,992.07,86.16,13.46,14.00,4.06,374.00,46.65,1.63,
2022/06/09 13:11:21,992.14,87.11,13.54,14.00,4.06,372.00,45.76,1.02,
2022/06/09 13:16:21,992.16,86.95,13.94,14.50,4.06,374.00,45.66,1.51,
2022/06/09 13:21:21,992.11,86.40,14.39,15.00,4.06,371.00,46.41,1.85,
2022/06/09 13:26:21,992.08,86.16,14.61,15.00,4.06,368.00,45.71,1.20,
2022/06/09 13:31:21,992.09,85.35,15.19,15.75,4.06,375.00,47.03,1.38,
2022/06/09 13:36:21,992.08,84.24,15.80,16.25,4.03,374.00,46.53,1.51,
2022/06/09 13:41:21,992.09,83.38,16.14,16.50,4.06,369.00,46.75,1.38,
2022/06/09 13:46:21,992.20,82.58,16.72,17.25,4.06,369.00,46.73,1.03,
2022/06/09 13:51:21,992.15,77.22,19.72,20.50,4.05,374.00,45.89,0.69,
2022/06/09 13:56:21,992.21,62.32,26.52,27.00,4.06,371.00,46.39,1.66,
2022/06/09 14:01:21,992.17,52.65,31.86,32.25,4.07,368.00,46.85,1.41,
2022/06/09 14:06:21,992.20,49.59,34.13,34.50,4.06,369.00,46.61,0.79,
2022/06/09 14:11:21,992.22,49.96,33.99,34.25,4.06,371.00,46.37,0.96,
2022/06/09 14:16:21,992.12,49.03,34.86,35.00,4.07,371.00,46.76,1.01,
2022/06/09 14:21:21,992.01,51.54,33.40,33.75,4.07,372.00,46.55,0.91,
2022/06/09 14:26:21,992.02,44.86,37.08,37.75,4.07,371.00,45.89,0.87,
2022/06/09 14:31:21,992.06,37.04,42.86,43.25,4.07,372.00,46.66,0.73,
2022/06/09 14:36:21,991.95,33.57,46.46,47.00,4.08,370.00,46.79,0.40,
2022/06/09 14:41:21,991.86,31.65,48.63,49.25,4.07,371.00,45.84,0.70,
2022/06/09 14:46:21,991.89,31.94,48.22,48.75,4.08,374.00,46.52,0.35,
2022/06/09 14:51:21,991.84,28.74,51.14,51.75,4.08,374.00,46.39,0.34,
2022/06/09 14:56:21,991.74,26.28,54.81,55.50,4.10,367.00,46.50,0.28,
2022/06/09 15:01:21,991.57,23.83,58.52,59.25,4.09,375.00,45.82,0.28,
2022/06/09 15:06:21,991.48,22.11,60.81,61.50,4.10,375.00,46.65,0.75,
2022/06/09 15:11:21,991.38,20.95,62.62,63.25,4.09,371.00,46.51,0.34,
2022/06/09 15:16:21,991.32,19.99,63.97,64.50,4.10,374.00,46.63,0.33,
2022/06/09 15:21:21,991.33,19.43,64.88,65.25,4.10,368.00,46.26,0.51,
2022/06/09 15:26:21,991.38,19.01,65.89,66.25,4.10,372.00,46.60,-0.06,
2022/06/09 15:31:21,991.21,18.38,66.68,67.25,4.11,374.00,46.09,0.73,
2022/06/09 15:36:21,991.17,17.87,67.54,68.00,4.10,372.00,46.00,0.75,
2022/06/09 15:41:21,991.23,17.69,68.44,68.75,4.01,370.00,46.32,0.62,
2022/06/09 15:46:21,991.19,17.00,68.99,69.25,4.10,374.00,46.75,0.12,
2022/06/09 15:51:21,991.26,16.96,69.63,70.00,4.01,368.00,46.44,0.34,
2022/06/09 15:56:21,991.15,17.09,70.57,71.00,4.09,372.00,46.53,0.06,
2022/06/09 16:01:21,991.17,16.29,70.96,71.50,4.09,369.00,45.87,-0.11,
2022/06/09 16:06:21,991.05,16.20,71.36,71.75,4.10,366.00,46.96,0.63,
2022/06/09 16:11:21,990.58,21.71,63.67,63.50,4.10,371.00,46.73,0.11,
2022/06/09 16:16:21,990.73,27.23,55.73,55.50,4.11,368.00,46.91,0.34,
2022/06/09 16:21:21,990.68,31.67,51.79,51.50,4.11,370.00,46.71,0.84,
2022/06/09 16:26:21,990.76,37.08,47.54,47.50,4.09,371.00,47.11,0.27,
2022/06/09 16:31:21,990.89,27.48,55.88,56.25,4.11,375.00,46.04,-0.11,
2022/06/09 16:36:21,990.82,28.43,55.13,55.25,4.10,372.00,46.48,0.67,
2022/06/09 16:41:21,990.63,33.99,48.74,48.75,4.11,372.00,92.44,0.64,
2022/06/09 16:46:21,990.67,40.86,43.15,43.00,4.11,369.00,91.77,-0.06,
2022/06/09 16:51:21,990.97,30.63,50.49,51.25,4.11,376.00,91.75,0.68,
