Lib = 0.3.0 SN = 4D02-0001-0036-0000
Time [UTC], PresOB [mBar], RH_OB [%], TempOB [C], Temp RTC [C], Bat [V], Range [cm],Pitch [deg],Roll [deg],
2021/10/18 02:45:56,994.71,85.73,4.14,4.75,4.62,371.00,46.92,-33.27,
2021/10/18 02:50:56,994.81,85.61,4.04,4.50,4.62,375.00,46.46,-33.27,
2021/10/18 02:55:56,994.77,85.71,3.97,4.50,4.62,374.00,46.48,-33.24,
2021/10/18 03:00:56,994.77,85.71,3.90,4.50,4.61,369.00,46.63,-33.97,
2021/10/18 03:05:56,994.74,85.69,3.85,4.50,4.63,371.00,46.96,-33.28,
2021/10/18 03:10:56,994.80,85.73,3.80,4.25,4.62,374.00,46.14,-33.76,
2021/10/18 03:15:56,994.76,85.74,3.75,4.25,4.61,374.00,47.20,-33.51,
2021/10/18 03:20:56,994.73,85.69,3.70,4.25,4.56,374.00,46.11,-33.56,
2021/10/18 03:25:56,994.74,85.67,3.63,4.25,4.62,363.00,45.90,-33.48,
2021/10/18 03:30:56,994.74,85.69,3.57,4.25,4.56,375.00,46.43,-33.93,
2021/10/18 03:35:56,994.90,85.72,3.49,4.00,4.63,375.00,46.51,-33.16,
2021/10/18 03:40:56,994.77,85.72,3.42,4.00,4.61,375.00,46.12,-32.97,
2021/10/18 03:45:56,994.78,85.81,3.38,4.00,4.63,370.00,46.11,-33.00,
2021/10/18 03:50:56,994.77,85.81,3.33,4.00,4.61,375.00,46.52,-33.56,
2021/10/18 03:55:56,994.76,85.78,3.28,3.75,4.63,375.00,46.29,-33.62,
2021/10/18 04:00:56,994.65,85.81,3.22,3.75,4.63,371.00,46.23,-33.22,
2021/10/18 04:05:56,994.68,85.73,3.16,3.75,4.56,375.00,46.68,-33.45,
2021/10/18 04:10:56,994.62,85.83,3.10,3.75,4.63,375.00,46.76,-32.97,
2021/10/18 04:15:56,994.60,85.79,3.05,3.75,4.62,374.00,45.89,-33.48,
2021/10/18 04:20:56,994.59,85.86,3.00,3.75,4.57,374.00,45.79,-33.04,
2021/10/18 04:25:56,994.58,85.86,2.97,3.50,4.56,375.00,45.56,-33.92,
2021/10/18 04:30:56,994.57,85.85,2.92,3.50,4.63,368.00,46.75,-33.90,
2021/10/18 04:35:56,994.63,85.79,2.87,3.50,4.61,368.00,46.52,-33.61,
2021/10/18 04:40:56,994.56,85.87,2.83,3.25,4.55,377.00,46.55,-33.58,
2021/10/18 04:45:56,994.53,85.80,2.79,3.50,4.63,376.00,46.31,-33.36,
2021/10/18 04:50:56,994.53,85.73,2.72,3.25,4.62,364.00,46.59,-33.65,
2021/10/18 04:55:56,994.48,85.71,2.68,3.25,4.62,367.00,46.17,-33.62,
2021/10/18 05:00:56,994.45,85.74,2.64,3.25,4.61,370.00,46.41,-33.38,
2021/10/18 05:05:56,994.41,85.75,2.57,3.25,4.63,372.00,46.12,-33.32,
2021/10/18 05:10:56,994.35,85.84,2.53,3.00,4.61,361.00,46.10,-33.52,
2021/10/18 05:15:56,994.44,85.88,2.51,3.00,4.62,375.00,45.90,-33.42,
2021/10/18 05:20:56,994.45,85.84,2.46,3.00,4.62,376.00,45.83,-33.79,
2021/10/18 05:25:56,994.43,85.80,2.43,3.00,4.62,369.00,47.09,-33.10,
2021/10/18 05:30:56,994.43,85.78,2.37,3.00,4.62,375.00,46.59,-33.02,
2021/10/18 05:35:56,994.32,85.79,2.33,2.75,4.57,375.00,45.78,-33.42,
2021/10/18 05:40:56,994.43,85.85,2.31,2.75,4.63,370.00,45.54,-33.49,
2021/10/18 05:45:56,994.35,85.78,2.27,3.00,4.61,369.00,46.73,-33.75,
2021/10/18 05:50:56,994.37,85.71,2.21,2.75,4.58,374.00,46.57,-33.10,
2021/10/18 05:55:56,994.33,85.81,2.17,2.75,4.63,363.00,45.88,-33.33,
2021/10/18 06:00:56,994.41,85.78,2.12,2.75,4.58,374.00,46.72,-33.35,
2021/10/18 06:05:56,994.37,85.75,2.06,2.75,4.63,376.00,46.67,-33.52,
2021/10/18 06:10:56,994.38,85.81,2.02,2.50,4.63,362.00,45.90,-33.07,
2021/10/18 06:15:56,994.34,85.80,1.99,2.50,4.62,371.00,46.28,-33.34,
2021/10/18 06:20:56,994.41,85.85,1.96,2.50,4.63,375.00,47.24,-33.30,
2021/10/18 06:25:56,994.46,85.79,1.93,2.50,4.62,370.00,46.39,-33.23,
2021/10/18 06:30:56,994.35,85.80,1.90,2.50,4.63,375.00,46.63,-33.79,
2021/10/18 06:35:56,994.32,85.73,1.87,2.50,4.62,374.00,46.90,-33.12,
2021/10/18 06:40:56,994.34,85.72,1.84,2.50,4.62,370.00,46.19,-33.64,
2021/10/18 06:45:56,994.36,85.73,1.78,2.50,4.62,362.00,46.61,-33.29,
2021/10/18 06:50:56,994.32,85.67,1.74,2.25,4.63,371.00,46.52,-33.44,
2021/10/18 06:55:56,994.41,85.70,1.70,2.25,4.57,374.00,46.53,-32.96,
2021/10/18 07:00:56,994.34,85.65,1.66,2.25,4.62,375.00,46.37,-33.29,
2021/10/18 07:05:56,994.30,85.67,1.61,2.25,4.63,375.00,45.55,-33.10,
2021/10/18 07:10:56,994.32,85.67,1.61,2.25,4.63,370.00,46.42,-32.84,
2021/10/18 07:15:56,994.30,85.62,1.57,2.25,4.63,379.00,46.22,-33.80,
2021/10/18 07:20:56,994.28,85.60,1.53,2.00,4.63,375.00,46.32,-33.23,
2021/10/18 07:25:56,994.23,85.61,1.50,2.25,4.63,372.00,45.75,-33.82,
2021/10/18 07:30:56,994.22,85.59,1.47,2.00,4.62,374.00,45.25,-33.90,
2021/10/18 07:35:56,994.20,85.55,1.45,2.00,4.61,376.00,46.06,-33.55,
2021/10/18 07:40:56,994.20,85.53,1.39,2.00,4.61,369.00,46.30,-33.48,
2021/10/18 07:45:56,994.33,85.55,1.36,2.00,4.61,375.00,45.89,-32.98,
2021/10/18 07:50:56,994.25,85.55,1.32,2.00,4.62,376.00,46.14,-33.11,
2021/10/18 07:55:56,994.22,85.57,1.30,1.75,4.62,376.00,45.88,-33.62,
2021/10/18 08:00:56,994.19,85.51,1.28,1.75,4.63,375.00,44.96,-33.31,
2021/10/18 08:05:56,994.18,85.52,1.25,1.75,4.56,369.00,46.58,-32.80,
2021/10/18 08:10:56,994.17,85.52,1.21,1.75,4.63,370.00,46.54,-33.06,
2021/10/18 08:15:56,994.10,85.54,1.18,1.75,4.64,372.00,46.40,-33.34,
2021/10/18 08:20:56,994.18,85.54,1.15,1.75,4.62,371.00,46.70,-33.32,
2021/10/18 08:25:56,994.09,85.54,1.11,1.75,4.63,363.00,45.85,-33.09,
2021/10/18 08:30:56,994.03,85.54,1.08,1.75,4.61,375.00,46.13,-33.24,
2021/10/18 08:35:56,994.02,85.57,1.06,1.75,4.62,363.00,46.18,-33.54,
2021/10/18 08:40:56,994.06,85.53,1.06,1.75,4.58,375.00,46.65,-33.37,
2021/10/18 08:45:56,993.99,85.53,1.02,1.75,4.63,368.00,45.77,-33.55,
2021/10/18 08:50:56,994.03,85.50,0.99,1.50,4.62,375.00,45.43,-33.47,
2021/10/18 08:55:56,994.03,85.48,0.94,1.50,4.61,375.00,46.27,-33.15,
2021/10/18 09:00:56,994.07,85.54,0.93,1.50,4.60,371.00,46.40,-33.10,
2021/10/18 09:05:56,994.06,85.47,0.90,1.50,4.62,376.00,45.54,-33.84,
2021/10/18 09:10:56,994.08,85.49,0.86,1.50,4.63,364.00,46.19,-33.35,
2021/10/18 09:15:56,994.15,85.51,0.86,1.50,4.62,376.00,46.47,-33.25,
2021/10/18 09:20:56,994.11,85.48,0.83,1.50,4.62,374.00,46.60,-33.53,
2021/10/18 09:25:56,994.22,85.47,0.81,1.50,4.56,371.00,46.40,-33.62,
2021/10/18 09:30:56,994.24,85.46,0.78,1.25,4.63,364.00,45.88,-33.22,
2021/10/18 09:35:56,994.16,85.42,0.75,1.50,4.63,377.00,45.83,-33.38,
2021/10/18 09:40:56,994.19,85.43,0.71,1.25,4.63,368.00,45.89,-33.73,
2021/10/18 09:45:56,994.15,85.43,0.67,1.25,4.60,371.00,46.60,-32.94,
2021/10/18 09:50:56,994.16,85.42,0.63,1.25,4.62,374.00,46.35,-33.26,
2021/10/18 09:55:56,994.14,85.48,0.61,1.25,4.62,372.00,45.49,-32.87,
2021/10/18 10:00:56,994.22,85.48,0.62,1.25,4.59,362.00,46.41,-33.15,
2021/10/18 10:05:56,994.24,85.46,0.59,1.25,4.63,363.00,46.81,-33.32,
2021/10/18 10:10:56,994.19,85.42,0.55,1.25,4.62,377.00,45.84,-33.23,
2021/10/18 10:15:56,994.13,85.42,0.55,1.00,4.62,362.00,45.88,-33.39,
2021/10/18 10:20:56,994.23,85.37,0.52,1.25,4.60,374.00,46.08,-32.70,
2021/10/18 10:25:56,994.26,85.35,0.49,1.00,4.58,361.00,46.52,-33.32,
2021/10/18 10:30:56,994.19,85.37,0.47,1.00,4.63,371.00,46.58,-33.61,
2021/10/18 10:35:56,994.23,85.36,0.44,1.25,4.63,361.00,46.57,-33.45,
2021/10/18 10:40:56,994.17,85.39,0.42,1.00,4.58,374.00,46.34,-33.50,
2021/10/18 10:45:56,994.16,85.33,0.39,1.00,4.62,371.00,46.14,-33.05,
2021/10/18 10:50:56,994.15,85.29,0.36,1.00,4.62,372.00,46.52,-33.15,
2021/10/18 10:55:56,994.20,85.33,0.31,1.00,4.62,374.00,46.78,-33.52,
2021/10/18 11:00:56,994.22,85.35,0.28,1.00,4.63,366.00,45.90,-33.23,
2021/10/18 11:05:56,994.23,85.39,0.28,1.00,4.63,372.00,45.71,-33.52,
2021/10/18 11:10:58,994.24,85.38,0.27,1.00,4.62,375.00,46.47,-33.42,
2021/10/18 11:15:58,994.18,85.33,0.27,0.75,4.60,374.00,46.22,-33.62,
2021/10/18 11:20:58,994.20,85.31,0.25,0.75,4.63,361.00,45.95,-33.09,
2021/10/18 11:25:58,994.18,85.33,0.22,0.75,4.62,374.00,46.10,-32.90,
2021/10/18 11:30:58,994.19,85.38,0.19,0.75,4.60,376.00,46.08,-33.10,
2021/10/18 11:35:58,994.20,85.41,0.18,0.75,4.62,376.00,45.67,-33.22,
2021/10/18 11:40:58,994.17,85.37,0.17,0.75,4.63,374.00,46.57,-33.39,
2021/10/18 11:45:58,994.23,85.35,0.14,0.75,4.63,372.00,46.42,-33.44,
2021/10/18 11:50:58,994.27,85.36,0.12,0.75,4.63,372.00,45.77,-33.55,
2021/10/18 11:55:58,994.29,85.35,0.12,0.75,4.59,370.00,45.74,-33.48,
2021/10/18 12:00:58,994.26,85.33,0.10,0.75,4.59,361.00,46.07,-33.48,
2021/10/18 12:05:58,994.19,85.29,0.07,0.75,4.62,365.00,45.88,-33.69,
2021/10/18 12:10:58,994.26,85.23,0.07,0.75,4.58,367.00,46.53,-33.37,
2021/10/18 12:15:58,994.26,85.23,0.04,0.75,4.64,378.00,45.60,-33.32,
2021/10/18 12:20:58,994.25,85.22,0.03,0.75,4.62,367.00,46.34,-33.16,
2021/10/18 12:25:58,994.23,85.15,0.02,0.75,4.61,377.00,46.06,-33.33,
2021/10/18 12:30:58,994.28,85.11,0.03,0.75,4.63,370.00,45.83,-33.04,
2021/10/18 12:35:58,994.28,85.02,0.06,0.50,4.62,376.00,46.41,-33.49,
2021/10/18 12:40:58,994.32,84.97,0.12,0.75,4.62,376.00,45.43,-33.00,
2021/10/18 12:45:58,994.29,84.86,0.18,1.00,4.63,371.00,46.78,-33.12,
2021/10/18 12:50:58,994.28,84.68,0.25,1.00,4.62,368.00,46.38,-33.64,
2021/10/18 12:55:58,994.26,84.51,0.35,1.00,4.62,374.00,46.55,-32.76,
2021/10/18 13:00:58,994.30,84.29,0.48,1.25,4.62,374.00,45.49,-33.13,
2021/10/18 13:05:58,994.26,84.10,0.61,1.25,4.61,375.00,46.29,-33.91,
2021/10/18 13:10:58,994.27,83.83,0.79,1.50,4.63,376.00,46.42,-33.19,
2021/10/18 13:15:58,994.25,83.80,1.30,2.00,4.62,359.00,46.07,-33.08,
2021/10/18 13:20:58,994.24,83.08,2.05,2.75,4.62,376.00,46.72,-33.36,
2021/10/18 13:25:58,994.22,82.20,2.88,3.50,4.56,358.00,47.11,-33.82,
2021/10/18 13:30:58,994.22,81.13,3.60,4.25,4.63,359.00,46.08,-33.34,
2021/10/18 13:35:58,994.23,80.14,4.13,4.75,4.63,374.00,45.65,-33.63,
2021/10/18 13:40:58,994.22,79.19,4.88,5.50,4.64,372.00,46.68,-32.74,
2021/10/18 13:45:58,994.35,77.73,6.00,6.50,4.63,372.00,46.42,-33.65,
2021/10/18 13:50:58,994.26,75.76,7.32,8.00,4.60,374.00,45.88,-33.62,
2021/10/18 13:55:58,994.27,73.45,9.08,9.75,4.63,374.00,45.89,-34.07,
2021/10/18 14:00:58,994.18,70.05,11.29,11.75,4.64,372.00,46.06,-33.84,
2021/10/18 14:05:58,994.15,67.31,12.80,13.25,4.64,372.00,46.45,-33.62,
2021/10/18 14:10:58,994.12,65.72,13.86,14.25,4.63,368.00,45.48,-33.92,
2021/10/18 14:15:58,994.12,65.29,14.12,14.75,4.64,371.00,45.84,-33.36,
2021/10/18 14:20:58,994.17,65.80,14.01,14.50,4.62,366.00,46.79,-33.97,
2021/10/18 14:25:58,994.16,65.86,14.08,14.50,4.63,369.00,46.51,-33.74,
2021/10/18 14:30:58,994.15,66.23,14.09,14.50,4.65,371.00,46.59,-33.94,
2021/10/18 14:35:58,994.11,66.42,14.16,14.50,4.58,374.00,46.25,-33.94,
2021/10/18 14:40:58,994.05,63.72,15.65,16.25,4.64,359.00,45.59,-33.58,
2021/10/18 14:45:58,994.04,63.24,16.05,16.50,4.64,372.00,45.60,-33.90,
2021/10/18 14:50:58,994.00,64.14,15.74,16.25,4.63,359.00,46.95,-34.21,
2021/10/18 14:55:58,994.00,64.41,15.88,16.50,4.63,370.00,46.91,-34.14,
2021/10/18 15:00:58,993.93,65.20,15.74,16.25,4.64,362.00,46.50,-33.97,
2021/10/18 15:05:58,993.93,63.48,16.66,17.25,4.60,359.00,46.52,-33.79,
2021/10/18 15:10:58,993.87,58.60,19.22,20.00,4.60,372.00,46.61,-33.87,
2021/10/18 15:15:58,993.77,60.43,18.79,19.50,4.65,375.00,45.58,-34.01,
2021/10/18 15:20:58,993.86,62.58,18.11,18.50,4.64,372.00,46.81,-34.07,
2021/10/18 15:25:58,993.83,62.17,18.46,19.25,4.64,359.00,45.82,-34.08,
2021/10/18 15:30:58,993.81,58.35,20.45,21.25,4.63,375.00,46.68,-33.97,
2021/10/18 15:35:58,993.72,53.54,23.35,24.25,4.58,370.00,46.44,-34.22,
2021/10/18 15:40:58,993.65,60.88,20.39,21.00,4.65,374.00,46.88,-34.08,
2021/10/18 15:45:58,993.79,66.06,18.13,18.50,4.60,371.00,46.40,-33.85,
2021/10/18 15:50:58,993.68,64.75,18.73,19.25,4.64,374.00,47.04,-34.13,
2021/10/18 15:55:58,993.70,65.35,18.85,19.75,4.64,375.00,46.04,-33.98,
2021/10/18 16:00:58,993.68,65.30,19.13,19.75,4.64,374.00,46.71,-34.24,
2021/10/18 16:05:58,993.55,62.24,20.83,21.50,4.65,369.00,45.83,-33.67,
2021/10/18 16:10:58,993.48,65.28,19.80,20.50,4.50,370.00,46.59,-34.47,
2021/10/18 16:15:58,993.45,57.25,23.93,25.00,4.63,367.00,46.81,-34.25,
2021/10/18 16:20:58,993.45,52.89,26.82,27.50,4.65,363.00,46.33,-34.31,
2021/10/18 16:25:58,993.40,55.13,26.40,27.00,4.62,361.00,46.15,-34.10,
2021/10/18 16:30:58,993.23,56.28,26.24,26.75,4.65,371.00,46.51,-34.20,
2021/10/18 16:35:58,993.16,59.35,25.07,25.50,4.65,372.00,46.36,-34.19,
2021/10/18 16:40:58,993.10,50.91,29.69,30.25,4.53,371.00,46.68,-34.43,
2021/10/18 16:45:58,993.02,48.34,31.87,32.50,4.65,372.00,46.64,-34.33,
2021/10/18 16:50:58,992.90,47.13,33.14,33.75,4.65,369.00,46.30,-33.71,
2021/10/18 16:55:58,992.89,49.20,32.41,32.75,4.65,368.00,46.83,-34.41,
2021/10/18 17:00:58,992.83,41.85,36.85,37.50,4.52,367.00,46.70,-34.82,
2021/10/18 17:05:58,992.68,42.59,37.00,37.50,4.65,374.00,47.21,-34.07,
2021/10/18 17:10:58,992.65,47.64,34.48,35.00,4.65,370.00,46.52,-34.30,
2021/10/18 17:15:58,992.55,46.89,35.11,35.75,4.65,368.00,46.68,-34.02,
2021/10/18 17:20:58,992.38,43.62,37.39,38.25,4.63,374.00,46.21,-34.26,
2021/10/18 17:25:58,992.30,42.56,38.68,39.25,4.63,374.00,46.69,-34.36,
2021/10/18 17:30:58,992.27,39.41,41.33,42.00,4.64,368.00,46.88,-34.78,
2021/10/18 17:35:58,992.18,36.15,44.20,44.75,4.64,360.00,46.49,-34.44,
